pid, patent #, tech area, city, state, country, url, status, cpc_class
pat726,0,Solar Mounting/Rack,Menlo Park CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=34&f=G&l=50&co1=AND&d=PG01&s1=Inverter.CLM.&s2=Photovoltaic.CLM.&OS=ACLM/Inverter+AND+ACLM/Photovoltaic&RS=ACLM/Inverter+AND+ACLM/Photovoltaic,valid,H01L 31/0428 20130101; H02J 3/382 20130101; H02M 7/003 20130101; H02M 7/493 20130101; Y02B 10/14 20130101; Y02E 10/56 20130101
pat727,0,Solar Mounting/Rack,San Jose CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120260977%22.PGNR.&OS=DN/20120260977&RS=DN/20120260977,valid,F24J 2/5247 20130101; F24J 2/5254 20130101; F24J 2002/5284 20130101; F24J 2002/5298 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101
pat728,0,Solar Mounting/Rack,West Hartford CT,CT,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120124922%22.PGNR.&OS=DN/20120124922&RS=DN/20120124922,valid,E04H 1/1205 20130101; E04H 1/1211 20130101; E04H 6/025 20130101; F24J 2/5205 20130101; F24J 2/5232 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2002/5277 20130101; Y02B 10/20 20130101
pat729,0,Solar Mounting/Rack,Milpitas CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=20&f=G&l=50&co1=AND&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,valid,F24J 2/5232 20130101; F24J 2/526 20130101; F24J 2/5264 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101
pat730,0,Solar Mounting/Rack,Frankfurt ,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110155209%22.PGNR.&OS=DN/20110155209&RS=DN/20110155209,valid,H01L 31/022425 20130101; H01L 31/05 20130101; Y02E 10/50 20130101
pat731,0,Solar Mounting/Rack,Dulles VA,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090301544%22.PGNR.&OS=DN/20090301544&RS=DN/20090301544,valid,H01L 31/048 20130101; H01L 31/188 20130101; H05K 1/189 20130101; H05K 3/0058 20130101; H05K 3/281 20130101; H05K 3/305 20130101; H05K 2201/015 20130101; H05K 2201/0154 20130101; H05K 2201/10121 20130101; Y02E 10/50 20130101
pat732,0,Solar Mounting/Rack,Detmold,Germany,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100173511%22.PGNR.&OS=DN/20100173511&RS=DN/20100173511,valid,H01L 31/0485 20130101; H01R 4/489 20130101; H01R 12/592 20130101; Y02E 10/50 20130101
pat733,0,Solar Mounting/Rack,Milan,Italy,Italy,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110017276%22.PGNR.&OS=DN/20110017276&RS=DN/20110017276,valid,F24J 2/5233 20130101; F24J 2/542 20130101; F24J 2002/5458 20130101; F24J 2002/5468 20130101; F24J 2002/5479 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat734,0,Solar Mounting/Rack,Berkeley CA,CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220080053517%22.PGNR.&OS=DN/20080053517&RS=DN/20080053517,valid,F24J 2/5207 20130101; F24J 2/5211 20130101; F24J 2/5258 20130101; F24J 2002/4665 20130101; H01L 31/0422 20130101; H01R 4/26 20130101; H01R 4/64 20130101; H01R 4/66 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat735,0,Solar Mounting/Rack,Tomago,,Australia,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=254&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=6&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic,valid,H02H 3/33 20130101; H02H 7/1222 20130101; H02H 7/20 20130101; Y02E 10/52 20130101; Y02E 10/56 20130101
pat736,0,Solar Mounting/Rack,Hopewell NJ,NJ,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090250580%22.PGNR.&OS=DN/20090250580&RS=DN/20090250580,valid,F24J 2/5207 20130101; F24J 2/5258 20130101; F24J 2002/5275 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat737,0,Solar Mounting/Rack,Koln,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120031469%22.PGNR.&OS=DN/20120031469&RS=DN/20120031469,valid,F24J 2/465 20130101; F24J 2/5237 20130101; F24J 2002/4692 20130101; F24J 2002/5279 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101
pat738,0,Solar Mounting/Rack,Koln,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120325761%22.PGNR.&OS=DN/20120325761&RS=DN/20120325761,no CPC,
pat739,0,Solar Mounting/Rack,Stuttgart,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120312354%22.PGNR.&OS=DN/20120312354&RS=DN/20120312354,no CPC,
pat740,0,Solar Mounting/Rack,Courbevoie,,France,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=53&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,valid,H01L 31/042 20130101; H01L 31/0422 20130101; H01R 4/64 20130101; H01R 4/66 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101
pat741,0,Solar Mounting/Rack,Courbevoie,,France,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=19&f=G&l=50&co1=AND&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,no CPC,
pat742,0,Solar Mounting/Rack,Moriguchi-shi,Japan,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110100421%22.PGNR.&OS=DN/20110100421&RS=DN/20110100421,valid,H01L 31/0422 20130101; Y02E 10/52 20130101
pat743,0,Solar Mounting/Rack,Kirchdorf,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110174353%22.PGNR.&OS=DN/20110174353&RS=DN/20110174353,valid,F24J 2/5232 20130101; F24J 2/5254 20130101; F24J 2002/4661 20130101; F24J 2002/4665 20130101; F24J 2002/467 20130101; F24J 2002/4672 20130101; F24J 2002/5288 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat744,0,Solar Mounting/Rack,Mainz,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=140&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=3&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic,valid,H02J 9/02 20130101; H05B 37/0272 20130101; Y02B 10/72 20130101
pat745,0,Solar Mounting/Rack,Bielefeld,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110266233%22.PGNR.&OS=DN/20110266233&RS=DN/20110266233,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat746,0,Solar Mounting/Rack,Bielefeld,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110266234%22.PGNR.&OS=DN/20110266234&RS=DN/20110266234,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/525 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5281 20130101; F24J 2002/5482 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat747,0,Solar Mounting/Rack,Bielefeld,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110265401%22.PGNR.&OS=DN/20110265401&RS=DN/20110265401,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/526 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5218 20130101; F24J 2002/5482 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat748,0,Solar Mounting/Rack,Flagstaff AZ,AZ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120235017%22.PGNR.&OS=DN/20120235017&RS=DN/20120235017,valid,F24J 2/38 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; F24J 2/5424 20130101; F24J 2002/5468 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat749,0,Solar Mounting/Rack,Osaka,,Japan,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220060137736%22.PGNR.&OS=DN/20060137736&RS=DN/20060137736,valid,G06Q 10/04 20130101; Y02B 10/12 20130101
pat750,0,Solar Mounting/Rack,Osaka-shi,,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120273031%22.PGNR.&OS=DN/20120273031&RS=DN/20120273031,valid,F24J 2/5233 20130101; F24J 2/525 20130101; F24J 2/5258 20130101; F24J 2/526 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101
pat751,0,Solar Mounting/Rack,Memphis TN,TN,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220060225780%22.PGNR.&OS=DN/20060225780&RS=DN/20060225780,valid,E04D 2001/3458 20130101; F24J 2/045 20130101; F24J 2/5211 20130101; F24J 2/5262 20130101; F24J 2/5264 20130101; F24J 2002/0053 20130101; F24J 2002/0061 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat752,0,Solar Mounting/Rack,Sinshih Hsiang,Taiwan,Taiwan,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100243034%22.PGNR.&OS=DN/20100243034&RS=DN/20100243034,valid,F24J 2/5211 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat753,0,Solar Mounting/Rack,Mountain View CA,USA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100294336%22.PGNR.&OS=DN/20100294336&RS=DN/20100294336,valid,H01L 31/0232 20130101; H01L 31/0522 20130101; Y02E 10/52 20130101
pat754,0,Solar Mounting/Rack,Niestetal,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=56&f=G&l=50&co1=AND&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic,no CPC,
pat755,0,Solar Mounting/Rack,Tokyo,Japan,Japan,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100258157%22.PGNR.&OS=DN/20100258157&RS=DN/20100258157,valid,H01L 31/05 20130101; H01R 13/52 20130101; Y02B 10/10 20130101; Y02E 10/50 20130101
pat756,0,Solar Mounting/Rack,New York NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=363&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=8&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic,valid,F04D 13/10 20130101
pat757,0,Solar Mounting/Rack,Philadephia PA,PA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=17&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,no CPC,
pat758,0,Solar Mounting/Rack,Los Gatos CA,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100154887%22.PGNR.&OS=DN/20100154887&RS=DN/20100154887,valid,G01R 31/2605 20130101; H01L 31/048 20130101; H01L 31/0522 20130101; Y02E 10/50 20130101; Y02E 10/52 20130101
pat759,0,Solar Mounting/Rack,Philadelphia PA,PA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220070193618%22.PGNR.&OS=DN/20070193618&RS=DN/20070193618,valid,Y02B 10/12 20130101; Y02E 10/50 20130101; H01L 31/02008 20130101; H01L 31/0482 20130101; H01L 31/0483 20130101
pat760,Dec 1,Solar Mounting/Rack,,PA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220080302408%22.PGNR.&OS=DN/20080302408&RS=DN/20080302408,valid,H01L 31/0483 20130101; H01L 31/05 20130101; H01R 13/112 20130101; H01R 23/7068 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101
pat761,0,Solar Mounting/Rack,Malvern PA,PA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=1&f=G&l=50&d=PG01&S1=20120167960&OS=20120167960&RS=20120167960,no CPC,
pat762,0,Solar Mounting/Rack,Hod Hasharon,Israel,Israel,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100294528%22.PGNR.&OS=DN/20100294528&RS=DN/20100294528,valid,G08B 13/1409 20130101; H01L 31/0485 20130101; H01L 31/0486 20130101; Y02E 10/50 20130101
pat763,0,Solar Mounting/Rack,Rishon-Lezion,Israel,Israel,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100294903%22.PGNR.&OS=DN/20100294903&RS=DN/20100294903,valid,H01L 31/0485 20130101; Y02E 10/50 20130101
pat764,0,Solar Mounting/Rack,Hod Hasharon,,Israel,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120279747%22.PGNR.&OS=DN/20120279747&RS=DN/20120279747,valid,H02G 3/083 20130101; H02G 3/16 20130101
pat765,0,Solar Mounting/Rack,London,,Great Britain,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090266406%22.PGNR.&OS=DN/20090266406&RS=DN/20090266406,valid,F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2002/4692 20130101; H01L 31/0482 20130101; H01L 31/0484 20130101; Y02B 10/12 20130101; Y02B 10/22 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat766,0,Solar Mounting/Rack,Berlin,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110303212%22.PGNR.&OS=DN/20110303212&RS=DN/20110303212,valid,F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2/5249 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101
pat767,0,Solar Mounting/Rack,La Crescenta CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=54&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,no CPC,
pat768,0,Solar Mounting/Rack,Beltsville MD,MD,USA,http://www.google.com/patents?id=lK3rAQAAEBAJ&zoom=4&pg=PA1#v=onepage&q&f=false,invalid url,
pat769,0,Solar Mounting/Rack,San Rafeal CA,CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100089390%22.PGNR.&OS=DN/20100089390&RS=DN/20100089390,valid,F24J 2/4638 20130101; F24J 2/5239 20130101; F24J 2/5243 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2/5264 20130101; F24J 2002/4661 20130101; F24J 2002/5215 20130101; H01L 31/0422 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat770,0,Solar Mounting/Rack,San Francisco CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=63&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,valid,H01L 31/0488 20130101
pat771,0,Solar Mounting/Rack,San Rafeal CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120152333%22.PGNR.&OS=DN/20120152333&RS=DN/20120152333,valid,F24J 2/5205 20130101; F24J 2/5239 20130101; F24J 2/525 20130101; F24J 2/5258 20130101; F24J 2002/4665 20130101; F24J 2002/4692 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat772,0,Solar Mounting/Rack,Sunnyvale Ca,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100146877%22.PGNR.&OS=DN/20100146877&RS=DN/20100146877,valid,E02D 27/32 20130101; F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2/525 20130101; F24J 2002/5292 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
pat773,0,Solar Mounting/Rack,San Jose CA,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110114153%22.PGNR.&OS=DN/20110114153&RS=DN/20110114153,valid,F24J 2/523 20130101; F24J 2/5233 20130101; F24J 2/525 20130101; F24J 2/5413 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101
