pid, patent #, year,  tech area, title, city, state, country, url, status, cpc_class,cpc1,cpc2,cpc3
pat0560,12/856 827,2011,Solar Mounting/Rack,PHOTOVOLTAIC MODULE MOUNTING ASSEMBLY,Colorado Springs  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110214367%22.PGNR.&OS=DN/20110214367&RS=DN/20110214367,valid,F24J 2/5249 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101,F24J,H01L,Y02B
pat0561,12/856 844,2011,Solar Mounting/Rack,PHOTOVOLTAIC MODULE MOUNTING ASSEMBLY,Colorado Springs  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110214368%22.PGNR.&OS=DN/20110214368&RS=DN/20110214368,valid,F24J 2/5249 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101,F24J,H01L,Y02B
pat0562,12/857 778,2012,Solar Monitoring,SOLAR COMBINER WITH INTEGRATED STRING CURRENT MONITORING ,Palatine  IL,IL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120043988%22.PGNR.&OS=DN/20120043988&RS=DN/20120043988,valid,G01R 27/00 20130101; G01R 31/405 20130101; H01L 31/00 20130101; H02J 13/00 20130101,G01R,H01L,H02J
pat0563,12/859 949,2012,Solar Inverter,Method and Apparatus for Boosting DC Bus Voltage,Menomonee Falls  WI,WI,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120044731%22.PGNR.&OS=DN/20120044731&RS=DN/20120044731,valid,H02M 7/49 20130101; H02M 7/493 20130101; H02M 7/53873 20130101,H02M,,
pat0564,12/862 205,2012,Solar Monitoring,GROUND-FAULT DETECTING DEVICE  CURRENT COLLECTING BOX USING THE GROUND-FAULT DETECTING DEVICE  AND PHOTOVOLTAIC POWER GENERATING DEVICE USING THE CURRENT COLLECTING BOX ,Moriguchi City,N/A,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120048326%22.PGNR.&OS=DN/20120048326&RS=DN/20120048326,valid,G01R 31/025 20130101; G01R 31/405 20130101,G01R,,
pat0565,12/862 742,2012,Solar Monitoring,Dark IV monitoring system for photovoltaic installations ,Los Gatos  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120049855%22.PGNR.&OS=DN/20120049855&RS=DN/20120049855,valid,G01R 31/2605 20130101; G01R 31/405 20130101; H01L 31/02021 20130101,G01R,H01L,
pat0566,12/867 227,2011,Solar Inverter,PV Sub-Generator Junction Box  PV Generator Junction Box  and PV Inverter for a PV System  and PV System ,Munich,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110031814%22.PGNR.&OS=DN/20110031814&RS=DN/20110031814,valid,H02J 3/382 20130101; H02J 13/0082 20130101; Y02E 10/563 20130101; Y02E 40/72 20130101; Y02E 60/7815 20130101; Y04S 10/123 20130101; Y04S 40/121 20130101,Y02E,Y04S,H02J
pat0567,12/870 795,2012,Solar Inverter,POWER INVERTER SYSTEM AND METHOD OF STARTING SAME AT HIGH DC VOLTAGE ,Schenectady  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120051101%22.PGNR.&OS=DN/20120051101&RS=DN/20120051101,valid,H02M 7/515 20130101,H02M,,
pat0568,12/871 234 ,2012,Solar Monitoring,Solar Array Recombiner Box With Wireless Monitoring Capability ,Portland  TN,TN,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120048328%22.PGNR.&OS=DN/20120048328&RS=DN/20120048328,valid,G01D 4/002 20130101; G01D 4/008 20130101; G01R 21/133 20130101; G01R 31/405 20130101; H01L 31/02021 20130101; H01L 31/042 20130101; H02J 13/0075 20130101; H04Q 9/00 20130101,G01R,G01D,H01L
pat0569,12/873 174,2011,Solar Mounting/Rack,ARCUATE-WINGED SOLAR CANOPY ASSEMBLY,Providence  RI,RI,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110203633%22.PGNR.&OS=DN/20110203633&RS=DN/20110203633,valid,E04H 6/025 20130101; F24J 2/045 20130101; F24J 2/4614 20130101; H01L 31/0422 20130101; Y02B 10/20 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0570,12/878 664,2011,Solar Monitoring,System for and Method of Monitoring and Diagnosing the Performance of Photovoltaic or Other Renewable Power Plants,Sunnyvale  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110066401%22.PGNR.&OS=DN/20110066401&RS=DN/20110066401,valid,G01J 1/4228 20130101; G01J 2001/4266 20130101; G01S 3/781 20130101; Y02B 10/12 20130101; Y02B 10/14 20130101; Y02B 10/30 20130101,Y02B,G01J,G01S
pat0571,12/886 973,2011,Solar Mounting/Rack,ISOLATION MOUNT AND PHOTOVOLTAIC MODULE AND ROOFING SYSTEM INCORPORATING THE SAME ,Golden  CO,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110067327%22.PGNR.&OS=DN/20110067327&RS=DN/20110067327,valid,F24J 2/5237 20130101; F24J 2/5243 20130101; F24J 2/5245 20130101; F24J 2002/4659 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101,F24J,Y02B,Y02E
pat0572,12/892 130 ,2012,Solar Monitoring,HOME ENERGY MANAGER SYSTEM ,Schenectady  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120053739%22.PGNR.&OS=DN/20120053739&RS=DN/20120053739,valid,G06F 1/3203 20130101,G06F,,
pat0573,12/892 581,2011,Solar Monitoring,Mobile Electronic Device,Yokohama,N/A,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110074337%22.PGNR.&OS=DN/20110074337&RS=DN/20110074337,valid,H01M 10/465 20130101; Y02E 60/12 20130101,Y02E,H01M,
pat0574,12/894 704,2012,Solar Mounting/Rack,PHOTOVOLTAIC MODULE SUPPORT WITH ELASTOMER,Santa Clara  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120080074%22.PGNR.&OS=DN/20120080074&RS=DN/20120080074,valid,H01L 31/0422 20130101; H01L 31/0424 20130101; H01L 31/048 20130101; Y02B 10/12 20130101,H01L,Y02B,
pat0575,12/895 328,2012,Solar Mounting/Rack,PHOTOVOLTAIC MODULE SUPPORT CLAMP ASSEMBLY,Santa Clara  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120080075%22.PGNR.&OS=DN/20120080075&RS=DN/20120080075,valid,F24J 2/5205 20130101; F24J 2/5258 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101,F24J,H01L,Y02B
pat0576,12/895 340,2012,Solar Mounting/Rack,PHOTOVOLTAIC MODULE SUPPORT WITH CABLE CLAMPS,Santa Clara  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120080076%22.PGNR.&OS=DN/20120080076&RS=DN/20120080076,no CPC,,,,
pat0577,12/895 594,2012,Solar Mounting/Rack,PHOTOVOLTAIC MODULE SUPPORT WITH INTERFACE STRIPS,Santa Clara  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120080077%22.PGNR.&OS=DN/20120080077&RS=DN/20120080077,valid,F24J 2/5205 20130101; F24J 2/5254 20130101; H01L 31/0482 20130101,F24J,H01L,
pat0578,12/895 652,2011,Solar Mounting/Rack,REPLACEABLE PHOTOVOLTAIC ROOF PANEL,San Jose  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110114158%22.PGNR.&OS=DN/20110114158&RS=DN/20110114158,valid,F24J 2/5239 20130101; F24J 2002/0069 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0579,12/896 427,2011,Solar Inverter,Maximum Power Point Tracking Bidirectional Charge Controllers for Photovoltaic Systems ,Newtown  PA,PA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110089886%22.PGNR.&OS=DN/20110089886&RS=DN/20110089886,valid,H02J 7/35 20130101; Y02E 10/566 20130101; Y02E 10/58 20130101,Y02E,H02J,
