pid, patent #, year,  tech area, title, city, state, country, url, status, cpc_class,cpc1,cpc2,cpc3
pat0209,8109048,2012,Solar Mounting/Rack,Apparatus for forming and mounting a photovoltaic array,San Rafael  CA,CA,USA,http://www.google.com/patents?id=uR8DAgAAEBAJ&zoom=4&dq=Solar%20Racking&pg=PA1#v=onepage&q=Solar%20Racking&f=false,invalid url,,,,
pat0210,8113853,2012,Solar Mounting/Rack,Junction box for photovoltaic systems,Toms River  NJ,NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8113853.PN.&OS=PN/8113853&RS=PN/8113853,valid,H01L 31/0485 (20130101); H01L 31/0486 (20130101); H05K 7/026 (20130101); H01R 13/114 (20130101); H01R 31/08 (20130101); Y02E 10/50 (20130101),H01R,H01L,H01R
pat0211,8115340,2012,Solar Monitoring,System for controlling power from a photovoltaic array by selectively configurating connections between photovoltaic panels ,Hayward  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=78&f=G&l=50&d=PTXT&s1=solar.CLTX.+or+solar.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.+OR+photovoltaic.CLTX.+or+photovoltaic.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.&p=2&OS=+ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring&RS=ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring,invalid url,,,,
pat0212,8119963,2012,Solar Mounting/Rack  ,High efficiency counterbalanced dual axis solar tracking array frame system,Flaggstaff  AZ,AZ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=24&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,invalid url,,,,
pat0213,8128044,2012,Solar Mounting/Rack  ,System for mounting a photovoltaic module to a surface ,Albuquerque  NM,NM,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=23&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,invalid url,,,,
pat0214,8130518,2012,Solar Inverter;  ,Multiphase grid synchronized regulated current source inverter systems,Rancocas  NJ,NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8130518.PN.&OS=PN/8130518&RS=PN/8130518,valid,H02M 7/49 (20130101),H02M,,
pat0215,8134812,2012,Solar Inverter,Energy conversion system with fault detection and interruption ,Fort Collins  CO,CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8134812,valid,H02H 3/16 (20130101); H02H 7/1222 (20130101); H02H 7/20 (20130101),H02H,,
pat0216,8136310,2012,Solar Mounting/Rack  ,Photovoltaic solar panel mounting system,Santa Rosa  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=22&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,invalid url,,,,
pat0217,8136311,2012,Solar Mounting/Rack  ,Solar panel and equipment mounting apparatus for roofs,Camas  WA,WA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,invalid url,,,,
pat0218,8136783,2012,Solar Mounting/Rack  ,System for assisting solar power generation,Mainz,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8136783.PN.&OS=PN/8136783&RS=PN/8136783,valid,H01L 31/0422 (20130101); F24J 2002/5441 (20130101); F24J 2002/5451 (20130101); F24J 2002/5468 (20130101); Y02E 10/50 (20130101),F24J,Y02E,H01L
pat0219,8138411,2012,Solar Inverter,PHOTOVOLTAIC SYSTEM ,Dresden,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8138411.PN.&OS=PN/8138411&RS=PN/8138411,valid,H01L 31/02021 (20130101); Y02E 10/50 (20130101),Y02E,H01L,
pat0220,8138630,2012,Solar Monitoring; Solar Inverter,Solary Powered System with Grid Backup,Albuquerque  NM,NM,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=503&p=11&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,G01D 4/004 20130101; G01R 22/063 20130101; G01R 22/10 20130101; Y02B 90/242 20130101; Y02B 90/246 20130101; Y04S 20/322 20130101; Y04S 20/42 20130101,G01R,Y04S,Y02B
pat0221,8138638,2012,Solar Inverter,DC/DC converter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8138638.PN.&OS=PN/8138638&RS=PN/8138638,valid,H02M 3/33523 (20130101); H02M 2007/4815 (20130101); Y02B 70/1433 (20130101); Y02B 70/1441 (20130101); Y02E 10/56 (20130101),Y02B,H02M,Y02B
pat0222,8145327,2012,Solar Mounting/Rack; Solar Monitoring,METHOD AND APPARATUS FOR IMPLEMENTING A C0NSUMER C0NFIGURABLE MODULAR ELECTRICAL SYSTEM ,Durham  NC,NC,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8145327.PN.&OS=PN/8145327&RS=PN/8145327,valid,H02M 7/003 (20130101); H02J 7/355 (20130101),H02M,H02J,
pat0223,8145578,2012,Site Assessment,Aerial roof estimation system and method ,Redmond  WA,WA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8145578,valid,G06Q 10/00 (20130101); G06Q 30/0283 (20130101); G06Q 40/08 (20130101); G06Q 50/16 (20130101); Y04S 10/60 (20130101),G06Q,Y04S,
pat0224,8148832,2012,Solar Monitoring,Electric power generating system,Waterford  MI,MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8148832.PN.&OS=PN/8148832&RS=PN/8148832,valid,F03G 1/02 (20130101); F03G 6/001 (20130101); H02P 9/04 (20130101); Y02B 10/20 (20130101); Y02B 10/30 (20130101); Y02B 10/70 (20130101); Y02E 10/38 (20130101); Y02E 10/46 (20130101); Y02E 10/725 (20130101),Y02E,Y02B,Y02E
pat0225,8148849,2012,Solar Monitoring; Solar Inverter,Solar inverter and plant for converting solar energy into electrical energy ,Campodarsego,,Italy,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8148849.PN.&OS=PN/8148849&RS=PN/8148849,valid,G08B 13/1409 (20130101); G01R 31/405 (20130101),G01R,G08B,
pat0226,8151789,2012,Solar Mounting/Rack,Solar panel mounting structure ,New York  NY,NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=18&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0227,8156697,2012,Solar Mounting/Rack,Photovoltaic module mounting system ,San Rafeal  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=17&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0228,8159178,2012,Solar Inverter; Solar Monitoring,AC Connected Modules with Line Frequency or Voltage Variation Pattern for Energy Control,Palatine  IL,IL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=528&p=11&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,H01L 31/042 20130101; Y02E 10/50 20130101,Y02E,H01L,
pat0229,8165811,2012,Site Assessment,Computer-implemented system and method for determining point-to-point correlation of sky clearness for photovoltaic power generation fleet output estimation,Napa  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8165811,valid,G01W 1/12 (20130101),G01W,,
pat0230,8165813,2012,Site Assessment,Computer-implemented system and method for efficiently performing area-to-point conversion of satellite imagery for photovoltaic power generation fleet output estimation,Napa  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8165813,valid,G06Q 10/04 (20130101); H01L 31/042 (20130101); H02S 10/00 (20130101); G01R 31/405 (20130101),G01R,H02S,G06Q
pat0231,8169226,2012,Solar Inverter ,Method for measuring a current  in particular by means of a grounding apparatus ,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,valid,H02J 3/383 (20130101),H02J,,
pat0232,8169805,2012,Solar Inverter; Solar Monitoring,Method of operating an inverter by turning off the switching around a zero transition of the output voltage ,Wagen,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8169805,valid,H02M 7/53873 (20130101),H02M,,
pat0233,8171679,2012,Solar Mounting/Rack  ,Integrated electrical conduit for solar PV system,Alameda  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8171679,valid,E04B 2/88 (20130101); H01L 31/02021 (20130101); H01L 31/0422 (20130101); H01L 31/0428 (20130101); Y02B 10/12 (20130101); Y02B 10/14 (20130101); Y02E 10/52 (20130101),H01L,Y02B,Y02E
pat0234,8174856,2012,Solar Monitoring; Solar Inverter,Configurable power supply assembly,Austin  TX,TX,USA,http://www.google.com/patents?id=yOIOAgAAEBAJ&lpg=PA12&zoom=4&ots=EmSYcZBJu3&dq=8174856&pg=PA12#v=onepage&q=8174856&f=false,invalid url,,,,
pat0235,8175755,2012,Solar Monitoring,Systems and Methods for Monitoring Power Devices,Schenectady  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110118883%22.PGNR.&OS=DN/20110118883&RS=DN/20110118883,valid,H02J 3/38 20130101; H02J 2003/001 20130101,H02J,,
pat0236,8176693,2012,Solar Mounting/Rack,PHOTOVOLTAIC MOUNTING SYSTEM WITH LOCKING CONNECTORS  ADJUSTABLE RAIL HEIGHT AND HINGE LOCK ,Marango  OH,OH,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8176693.PN.&OS=PN/8176693&RS=PN/8176693,valid,F16B 2/185 (20130101); F16B 5/0032 (20130101); F16B 5/0635 (20130101); F16B 5/0685 (20130101); F16B 7/0493 (20130101); F16B 7/182 (20130101); F24J 2/5205 (20130101); F24J 2/5207 (20130101); F24J 2/5211 (20130101); F24J 2/5254 (20130101); F24J 2/5258 (20130101); F24J 2/526 (20130101); F24J 2/5264 (20130101); H01L 31/0422 (20130101); H01L 31/0482 (20130101); F24J 2002/4665 (20130101); F24J 2002/4669 (20130101); F24J 2002/5226 (20130101); Y02B 10/12 (20130101); Y02E 10/47 (20130101),F24J,F16B,H01L
pat0237,8177566,2012,Solar Mounting/Rack,Electrical connection apparatus for conductive contacts  in particular blade contacts ,Detmold,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=15&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0241,8183457,2012,Solar Mounting/Rack,Method and apparatus for solar energy collection ,San Diego  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=14&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0242,8184460,2012,Solar Inverter,Solar inverter and control method,Niskayuna  NY,NY,USA,http://www.google.com/patents?id=KcYQAgAAEBAJ&zoom=4&dq=%22Solar%20inverter!%22&pg=PA1#v=onepage&q=%22Solar%20inverter!%22&f=false,invalid url,,,,
pat0243,8188414,2012,Solar Mounting/Rack,Grid support system for a tracker-mounted solar panel array for rooftop applications ,Shelton  CT,CT,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=13&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0244,8189352,2012,Solar Inverter,Single stage inverter device  and related controlling method  for converters of power from energy sources  in particular photovoltaic sources ,Fisciano,,Italy,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=15&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,no CPC,,,,
pat0245,8191320,2012,Solar Mounting/Rack,Photovoltaic panel clamp ,San Rafeal  CA,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=12&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0246,8192233,2012,Solar Mounting/Rack ,Connector assembly for a photovoltaic module ,Berwyn  PA,PA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=11&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,,,,
pat0248,8194375,2012,Solar Inverter; Solar Monitoring,Open circuit voltage protection system and method ,Niskayuna  NY,NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=12&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,no CPC,,,,
pat0249,8194429,2012,Solar Inverter,Inverter comprising normally conductive gate-controlled semiconductor switches ,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=11&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,no CPC,,,,
pat0250,8196360,2012,Solar Mounting/Rack,Photovoltaic solar roof tile assembly system ,British Columbia,,Canada,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=9&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/ph,invalid url,,,,
pat0251,8196369,2012,Solar Mounting/Rack,Building integrated thermal electric hybrid roofing system,Boston  MA,MA,USA,http://www.google.com/patents?id=q44dAgAAEBAJ&zoom=4&dq=12%2F976326&pg=PA1#v=onepage&q=12/976326&f=false,invalid url,,,,
pat0252,8200373,2012,Solar Monitoring,Energy Production and Consumption Matching System,Moorpark  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=600&p=12&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,H01L 31/042 20130101; H01L 31/0586 20130101; H02J 7/35 20130101; Y02E 10/50 20130101,H01L,Y02E,H02J
pat0253,8201382,2012,Solar Mounting/Rack,Building integrated thermal electric hybrid roofing system ,Boston  MA,MA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=9&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM/,no CPC,,,,
pat0254,8203069,2012,Solar Inverter,System  method  and apparatus for coupling photovoltaic arrays,Fort Collins  CO,CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8203069.PN.&OS=PN/8203069&RS=PN/8203069,valid,H01L 31/02021 (20130101); H02J 3/383 (20130101); H01L 31/05 (20130101); Y02B 10/14 (20130101); Y02E 10/50 (20130101); Y02E 10/563 (20130101); Y02E 40/72 (20130101); Y04S 10/123 (20130101),Y02E,H01L,Y04S
pat0255,8204709,2012,Solar Monitoring,System and Method for Monitoring Photovoltaic Power Generation Systems,Pittsford  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=1254&p=26&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,F17D 5/06 20130101; G08B 25/009 20130101,F17D,G08B,
pat0256,8205400,2012,Solar Mounting/Rack,Solar panel roof kit,Rochester Hills  MI,MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8205400.PN.&OS=PN/8205400&RS=PN/8205400,valid,H01L 31/048 (20130101); H01L 31/0482 (20130101); Y02B 10/12 (20130101); Y02B 10/20 (20130101); Y02E 10/50 (20130101),H01L,Y02B,H01L
pat0257,8207630,2012,Solar Inverter,Photovoltaic ladder inverter,North Andover MA,MA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8207630.PN.&OS=PN/8207630&RS=PN/8207630,valid,H02J 3/382 (20130101); H02M 7/48 (20130101); Y02E 10/563 (20130101),Y02E,H02M,H02J
pat0258,8207637,2012,Solar Inverter; Solar Mounting/Rack,System and apparatus for interconnecting an array of power generating assemblies ,Austin  TX,TX,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8207637.PN.&OS=PN/8207637&RS=PN/8207637,valid,H01L 31/02021 (20130101); H02J 3/383 (20130101); Y02E 10/563 (20130101),Y02E,H01L,H02J
pat0259,8209919,2012,Solar Mounting/Rack,Mounting support for photovoltaic modules ,Kolitzheim,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8209919,valid,F24J 2/5205 (20130101); F24J 2/523 (20130101); F24J 2/5258 (20130101); H01L 31/0422 (20130101); H01L 31/048 (20130101); F24J 2002/4676 (20130101); Y02B 10/12 (20130101); Y02B 10/20 (20130101); Y02E 10/47 (20130101); Y02E 10/50 (20130101),F24J,Y02E,H01L
pat0260,8212408,2012,Solar Inverter,Collection of electric power from renewable energy sources via high voltage  direct current systems with conversion and supply to an alternating current transmission network ,Plymouth Meeting  PA,PA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8212408,valid,H02J 3/36 (20130101); H02J 3/382 (20130101); H02M 7/493 (20130101); H02M 2001/0074 (20130101); Y02E 10/563 (20130101),H02M,H02J,H02M
pat0261,8212409,2012,Solar Inverter,Method for activating a multi-string inverter for photovoltaic plants,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8212409.PN.&OS=PN/8212409&RS=PN/8212409,valid,H02J 1/102 (20130101); H02J 3/382 (20130101); H02M 3/1584 (20130101); H02M 7/48 (20130101); H02M 2001/007 (20130101); Y02E 10/563 (20130101),H02M,H02J,Y02E
pat0262,8213133,2012,Solar Inverter ,Load breaker arrangement,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8213133.PN.&OS=PN/8213133&RS=PN/8213133,valid,H01H 9/542 (20130101); H01H 33/596 (20130101),H01H,,
